,Material,Colour,Weight,Volume,Length,Width,Height,Functionality,Button,Lip,Fillability,Movability,Washability,Dismountability,Shape,Handle,name
551,metal,gold,36.9,other,21.6,other,other,tableware,0,0,0,1,1,0,other,1,fork
552,metal,silver,30,other,22.1,other,other,tableware,0,0,0,1,1,0,other,1,fork
553,metal,silver,40.8,other,17.7,2.5,0.2,tableware,0,0,0,1,1,0,other,1,fork
554,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
555,metal,silver,other,other,18,other,other,tableware,0,0,0,1,1,0,other,1,fork
556,metal,silver,other,other,12.2,other,other,tableware,0,0,0,1,1,0,other,1,fork
557,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
558,metal,silver,other,other,20,other,other,tableware,0,0,0,1,1,0,other,1,fork
559,metal,silver,other,other,20.3,other,other,tableware,0,0,0,1,1,0,other,1,fork
560,metal,purple,other,other,20,other,other,tableware,0,0,0,1,1,0,other,1,fork
561,metal,silver,other,other,20.32,2,0.13,tableware,0,0,0,1,1,0,other,1,fork
562,metal,silver,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
563,metal,silver,other,other,20.32,other,other,tableware,0,0,0,1,1,0,other,1,fork
564,metal,silver,100,other,24,2,0.1,tableware,0,0,0,1,1,0,other,1,fork
565,metal,gold,other,other,other,other,other,tableware,0,0,0,1,1,0,other,1,fork
566,metal,black,other,other,20.32,other,other,tableware,0,0,0,1,1,0,other,1,fork
567,glass,transparent,416.67,350,4.85,7.65,14.6,container,0,0,1,1,1,0,cylindrical,0,glass
568,glass,transparent,300,535,9.2,7.3,12,container,0,0,1,1,1,0,cylindrical,0,glass
569,glass,transparent,368,510,26.6,17.5,16.6,container,0,0,1,1,1,0,cylindrical,0,glass
570,glass,transparent,200,315,5,5,5,container,0,0,1,1,1,0,cylindrical,0,glass
571,glass,transparent,300,510ml,7.8,9.05,14.5,container,0,0,1,1,1,0,cylindrical,0,glass
572,glass,transparent,375,510ml,8.67,8.5,12.5,container,0,0,1,1,1,0,cylindrical,0,glass
573,plastic,transparent,190,18oz,8.9,8.9,15,container,0,0,1,1,1,0,cylindrical,0,glass
574,glass,transparent,260,480ml,8.4,8.6,15.5,container,0,0,1,1,1,0,cylindrical,0,glass
575,glass,transparent,171.7,200ml,6.46,5.2,14.4,container,0,0,1,1,1,0,cylindrical,0,glass
576,glass,transparent,278,230ml,5,5,13.5,container,0,0,1,1,1,0,cylindrical,0,glass
577,glass,transparent,318.3,other,8.43,6.6,10.1,container,0,0,1,1,1,0,cylindrical,0,glass
578,glass,transparent,441.6,360ml,6.8,6.8,14.7,container,0,0,1,1,1,0,cylindrical,0,glass
579,plastic,transparent,460g,550ml,16.5,16.4,16.3,container,0,0,1,1,1,0,cylindrical,0,glass
580,glass,transparent,other,20oz,other,other,other,container,0,0,1,1,1,0,cylindrical,0,glass
581,glass,transparent,310,0.4L,9,6.5,16,container,0,0,1,1,1,0,cylindrical,0,glass
582,glass,transparent,9.07g,400ml,8,8,11,container,0,0,1,1,1,0,cylindrical,0,glass
583,glass,transparent,other,337.5ml,9,9,10.4,container,0,0,1,1,1,0,cylindrical,0,glass
584,plastic,transparent,821g,385ml,39,9,9,container,0,0,1,1,1,0,cylindrical,0,glass
585,glass,transparent,313.3,550ml,8,6.4,16.5,container,0,0,1,1,1,0,cylindrical,0,glass
586,glass,transparent,970g,357ml,19.9,19,18.2,container,0,0,1,1,1,0,cylindrical,0,glass
587,glass,transparent,241.6,295cc,10.43,11.5,13.3,container,0,0,1,1,1,0,cylindrical,0,glass
588,plastic,black,686g,350ml,22,15.4,14.8,container,0,0,1,1,1,0,cylindrical,0,glass
589,glass,transparent,660,510ml,9.16,9.5,14.5,container,0,0,1,1,1,0,cylindrical,0,glass
590,glass,transparent,275.8,330ml,6.5,6.5,15.8,container,0,0,1,1,1,0,cylindrical,0,glass
591,glass,transparent,other,480ml,other,other,other,container,0,0,1,1,1,0,cylindrical,0,glass
592,glass,transparent,780g,300ml,19,15.01,13,container,0,0,1,1,1,0,cylindrical,0,glass
593,plastic,transparent,600g,385ml,31.4,12.3,8.5,container,0,0,1,1,1,0,cylindrical,0,glass
594,glass,transparent,1.32kg,280ml,4.3,4.3,16.5,container,0,0,1,1,1,0,cylindrical,0,glass
595,glass,transparent,600g,300ml,15,10,10,container,0,0,1,1,1,0,cylindrical,0,glass
596,glass,transparent,400g,500ml,9.14,9.14,14.5,container,0,0,1,1,1,0,cylindrical,0,glass
597,plastic,transparent,other,860,other,other,other,container,0,0,1,1,1,0,cylindrical,0,glass
598,glass,transparent,433.3,other,5.4,6.5,14.7,container,0,0,1,1,1,0,cylindrical,0,glass
599,glass,transparent,200,510ml,5.04,9.5,15,container,0,0,1,1,1,0,cylindrical,0,glass
600,plastic,transparent,260g,16oz,17.3,17.2,12.2,container,0,0,1,1,1,0,cylindrical,0,glass
601,plastic,transparent,430g,400ml,49.5,22.3,9,container,0,0,1,1,1,0,cylindrical,0,glass
602,glass,transparent,183.3,250ml,6.6,6.6,10.5,container,0,0,1,1,1,0,cylindrical,0,glass
603,glass,transparent,262g,300ml,6,7.7,12.3,container,0,0,1,1,1,0,cylindrical,0,glass
604,glass,transparent,4.45kg,425ml,other,other,other,container,0,0,1,1,1,0,cylindrical,0,glass
605,glass,transparent,260,400ml,8.9,8.9,10.9,container,0,0,1,1,1,0,cylindrical,0,glass
606,glass,transparent,288.3,300ml,7,6,12,container,0,0,1,1,1,0,cylindrical,0,glass
607,glass,transparent,181.67,540ml,8.3,8.3,15,container,0,0,1,1,1,0,cylindrical,0,glass
608,glass,transparent,185g,255ml,7.5,7.5,8.5,container,0,0,1,1,1,0,cylindrical,0,glass
609,glass,transparent,other,200ml,other,other,other,container,0,0,1,1,1,0,cylindrical,0,glass
610,plastic,transparent,0.23g,450ml,12.5,17,18,container,0,0,1,1,1,0,cylindrical,0,glass
611,metal,silver,740g,other,10,10,10,container,0,0,1,1,1,0,cylindrical,0,glass
612,glass,transparent,186.67,300ml,6.9,6.9,12,container,0,0,1,1,1,0,cylindrical,1,glass
613,glass,transparent,0.69kg,370ml,other,other,other,container,0,0,1,1,1,0,cylindrical,0,glass
614,glass,transparent,318.3,330ml,6.8,6.8,14,container,0,0,1,1,1,0,cylindrical,0,glass
615,glass,transparent,300,350ml,6.4,6.4,15,container,0,0,1,1,1,0,cylindrical,0,glass
616,glass,transparent,226.7,540ml,7.8,6.4,14.7,container,0,0,1,1,1,0,cylindrical,0,glass
617,glass,transparent,500,570ml,10.6,10.3,17.8,container,0,0,1,1,1,0,cylindrical,0,glass
618,glass,transparent,380,360ml,6.9,6.9,15,container,0,0,1,1,1,0,cylindrical,0,glass
619,glass,green,445g,355ml,8.9,8.9,10.6,container,0,0,1,1,1,0,cylindrical,0,glass
620,glass,transparent,181.67,540ml,6.3,6.3,15,container,0,0,1,1,1,0,cylindrical,0,glass
621,plastic,transparent,520g,13oz,8.3,5.2,11.4,container,0,0,1,1,1,0,cylindrical,0,glass
622,glass,blue,972g,260ml,7.5,7.5,9,container,0,0,1,1,1,0,cylindrical,0,glass
623,glass,transparent,other,300ml,other,other,other,container,0,0,1,1,1,0,cylindrical,0,glass
624,glass,transparent,240,480ml,7,7,14.5,container,0,0,1,1,1,0,cylindrical,0,glass
625,glass,transparent,260,360ml,6.4,6.4,16,container,0,0,1,1,1,0,cylindrical,0,glass
626,glass,transparent,186.67,300ml,7.5,6.9,14.6,container,0,0,1,1,1,0,cylindrical,1,glass
627,glass,transparent,other,385ml,other,other,other,container,0,0,1,1,1,0,cylindrical,0,glass
628,glass,transparent,320g,16oz,other,other,other,container,0,0,1,1,1,0,cylindrical,0,glass
629,glass,other,620g,350ml,9,9,10,container,0,0,1,1,1,0,cylindrical,0,glass
630,glass,transparent,450g,275ml,22.35,11.94,14.48,container,0,0,1,1,1,0,cylindrical,1,glass
631,glass,transparent,200,200ml,7,7,10,container,0,0,1,1,1,0,cylindrical,0,glass
632,glass,transparent,320g,230ml,12,12,9,container,0,0,1,1,1,0,cylindrical,0,glass
633,glass,transparent,480g,15oz,18.9,13.2,9.8,container,0,0,1,1,1,0,cylindrical,0,glass
634,glass,transparent,225,380ml,9,9,10,container,0,0,1,1,1,0,cylindrical,0,glass
635,glass,transparent,340g,35cl,7.7,7.7,13.7,container,0,0,1,1,1,0,cylindrical,0,glass
636,glass,transparent,485,9.7oz,8.2,6.4,13.6,container,0,0,1,1,1,0,cylindrical,0,glass
637,glass,transparent,166.7,200ml,5.2,5.2,15.1,container,0,0,1,1,1,0,cylindrical,0,glass
638,glass,brown,237g,250ml,9.8,9.7,9.4,container,0,0,1,1,1,0,cylindrical,0,glass
639,glass,transparent,265,220ml,7.4,7.5,9.1,container,0,0,1,1,1,0,cylindrical,0,glass
640,glass,transparent,240,285,6,6,14,container,0,0,1,1,1,0,cylindrical,0,glass
641,glass,transparent,523.3,57cl,10.1,12.2,16.2,container,0,0,1,1,1,0,cylindrical,0,glass
642,metal,yellow,other,450ml,other,other,other,container,0,0,1,1,1,0,cylindrical,1,glass
643,glass,transparent,500g,400ml,20,10,10,container,0,0,1,1,1,0,cylindrical,1,glass
644,plastic,transparent,174g,350ml,9,9,9.5,container,0,0,1,1,1,0,cylindrical,0,glass
645,glass,transparent,470g,300ml,20.8,14.3,11,container,0,0,1,1,1,0,cylindrical,0,glass
646,glass,blue,435,250ml,8.7,9,9,container,0,0,1,1,1,0,cylindrical,0,glass
647,metal,other,460g,other,29.5,11.4,3.4,tool,0,0,0,1,0,0,other,1,hammer
648,metal,other,other,other,other,other,other,tool,0,0,0,1,0,0,other,1,hammer
649,metal,other,560g,20oz,35,10,6.5,tool,0,0,0,1,0,0,other,1,hammer
650,metal,other,830g,20oz,32.4,15.6,4.5,tool,0,0,0,1,0,0,other,1,hammer
651,metal,other,460g,8oz,29.5,11.4,3.4,tool,0,0,0,1,0,0,other,1,hammer
652,metal,other,816g,other,35.05,13.46,3.3,tool,0,0,0,1,0,0,other,1,hammer
653,metal,other,801g,16oz,13,3.51,32.51,tool,0,0,0,1,0,0,other,1,hammer
654,metal,other,227g,8oz,11.2,2.2,27.9,tool,0,0,0,1,0,0,other,1,hammer
655,metal,other,413g,20oz,46.8,21.8,4,tool,0,0,0,1,0,0,other,1,hammer
656,metal,other,816g,20oz,35.05,13.46,3.3,tool,0,0,0,1,0,0,other,1,hammer
657,metal,other,284g,other,14,3.5,22,tool,0,0,0,1,0,0,other,1,hammer
658,metal,other,649g,16oz,12.5,31.5,2.01,tool,0,0,0,1,0,0,other,1,hammer
659,metal,other,983g,19oz,39.04,14.71,4.22,tool,0,0,0,1,0,0,other,1,hammer
660,metal,other,320g,8oz,29,11,2.5,tool,0,0,0,1,0,0,other,1,hammer
661,metal,other,453g,16oz,33.2,12.6,3,tool,0,0,0,1,0,0,other,1,hammer
662,metal,other,360g,8oz,28.6,10.8,1.8,tool,0,0,0,1,0,0,other,1,hammer
663,metal,other,1810,other,11,5,5,tool,0,0,0,1,0,0,other,1,hammer
664,metal,black,806g,20oz,34.01,14,3.99,tool,0,0,0,1,0,0,other,1,hammer
665,metal,other,998g,other,9.3,3.9,25,tool,0,0,0,1,0,0,other,1,hammer
666,metal,other,454g,16oz,33.02,15.24,2.54,tool,0,0,0,1,0,0,other,1,hammer
667,metal,other,748g,20oz,13,32,2.49,tool,0,0,0,1,0,0,other,1,hammer
668,metal,other,370g,8oz,16.5,12.5,4.4,tool,0,0,0,1,0,0,other,1,hammer
669,metal,other,454g,22oz,25.4,4.57,20.83,tool,0,0,0,1,0,0,other,1,hammer
670,metal,other,133g,other,4,9.3,25.7,tool,0,0,0,1,0,0,other,1,hammer
671,metal,silver,1.01kg,other,36,13.5,3.5,tool,0,0,0,1,0,0,other,1,hammer
672,metal,silver,690g,20oz,34.93,13.97,3.18,tool,0,0,0,1,0,0,other,1,hammer
673,metal,other,992g,19oz,14.76,4.22,39.05,tool,0,0,0,1,0,0,other,1,hammer
674,metal,other,454g,16oz,33.02,12.7,2.54,tool,0,0,0,1,0,0,other,1,hammer
675,metal,other,983g,19oz,39.37,14.71,4.22,tool,0,0,0,1,0,0,other,1,hammer
676,metal,other,667g,28oz,40.64,14.73,3.3,tool,0,0,0,1,0,0,other,1,hammer
677,metal,other,990g,24oz,36,13.5,3.5,tool,0,0,0,1,0,0,other,1,hammer
678,plastic,other,650g,other,36.2,10.3,7,tool,0,0,0,1,0,0,other,1,hammer
679,metal,other,798g,other,other,other,other,tool,0,0,0,1,0,0,other,1,hammer
680,metal,other,680g,24oz,5,18.1,30.6,tool,0,0,0,1,0,0,other,1,hammer
681,metal,other,1.02kg,other,41,14.6,3.8,tool,0,0,0,1,0,0,other,1,hammer
682,metal,other,5.4kg,other,86.5,17.5,6.5,tool,0,0,0,1,0,0,other,1,hammer
683,metal,other,3kg,other,91,18.6,5.8,tool,0,0,0,1,0,0,other,1,hammer
684,metal,blue,821g,other,13.67,4.14,34.62,tool,0,0,0,1,0,0,other,1,hammer
685,metal,other,689g,16oz,33.5,12.32,3.43,tool,0,0,0,1,0,0,other,1,hammer
686,metal,other,860g,24oz,3.2,18.5,28.2,tool,0,0,0,1,0,0,other,1,hammer
687,metal,other,865g,15oz,34.59,13.64,4.11,tool,0,0,0,1,0,0,other,1,hammer
688,metal,other,907g,15oz,51.31,17.02,5.08,tool,0,0,0,1,0,0,other,1,hammer
689,metal,other,10g,16oz,33,12.3,3.4,tool,0,0,0,1,0,0,other,1,hammer
690,metal,blue,338g,8oz,29,2.4,9.7,tool,0,0,0,1,0,0,other,1,hammer
691,metal,black,745g,20oz,32.51,12.5,3,tool,0,0,0,1,0,0,other,1,hammer
692,metal,other,765g,14oz,13.34,3.81,40.64,tool,0,0,0,1,0,0,other,1,hammer
693,metal,blue,862g,20oz,31.45,12.7,3.18,tool,0,0,0,1,0,0,other,1,hammer
694,metal,black,1.64kg,other,27.99,10.01,3.99,tool,0,0,0,1,0,0,other,1,hammer
695,metal,red,500g,other,38,2.5,14,tool,0,0,0,1,0,0,other,1,hammer
696,metal,other,920g,other,32.5,12,2.5,tool,0,0,0,1,0,0,other,1,hammer
697,metal,black,737g,other,32.51,13,3.51,tool,0,0,0,1,0,0,other,1,hammer
698,metal,other,454g,other,43.94,3.81,14.3,tool,0,0,0,1,0,0,other,1,hammer
699,metal,silver,709g,other,14.99,3.81,45.72,tool,0,0,0,1,0,0,other,1,hammer
700,metal,other,680g,16oz,37.34,13.11,6.53,tool,0,0,0,1,0,0,other,1,hammer
701,metal,other,710g,16oz,34.79,12.9,3.2,tool,0,0,0,1,0,0,other,1,hammer
702,metal,blue,188g,4oz,32.5,9.9,1.7,tool,0,0,0,1,0,0,other,1,hammer
703,metal,other,6.35kg,other,240,100,9,tool,0,0,0,1,0,0,other,1,hammer
704,metal,other,6.35kg,other,92,18,7,tool,0,0,0,1,0,0,other,1,hammer
705,metal,other,948g,20oz,35.71,17.4,10.69,tool,0,0,0,1,0,0,other,1,hammer
706,metal,other,989g,24oz,2.54,2.54,2.54,tool,0,0,0,1,0,0,other,1,hammer
707,metal,other,435g,other,40,15,4,tool,0,0,0,1,0,0,other,1,hammer
708,metal,other,1.91kg,other,33.78,5.08,2.54,tool,0,0,0,1,0,0,other,1,hammer
709,metal,other,998g,other,1,1,1,tool,0,0,0,1,0,0,other,1,hammer
710,metal,other,2.13kg,other,38.9,17.8,5.8,tool,0,0,0,1,0,0,other,1,hammer
711,metal,other,227g,8oz,28.5,3,11,tool,0,0,0,1,0,0,other,1,hammer
712,metal,other,989g,other,32,11.3,4.4,tool,0,0,0,1,0,0,other,1,hammer
713,metal,other,771g,20oz,27.94,17.78,2.54,tool,0,0,0,1,0,0,other,1,hammer
714,metal,other,767g,14oz,40.64,13.34,3.81,tool,0,0,0,1,0,0,other,1,hammer
715,metal,other,422g,other,9.91,29.69,3.2,tool,0,0,0,1,0,0,other,1,hammer
716,metal,other,570g,20oz,36,12.6,3.4,tool,0,0,0,1,0,0,other,1,hammer
717,metal,other,1.21kg,other,5,18,26,tool,0,0,0,1,0,0,other,1,hammer
718,metal,silver,624g,22oz,13.97,3.18,34.8,tool,0,0,0,1,0,0,other,1,hammer
719,metal,other,821g,15oz,34.59,13.64,4.11,tool,0,0,0,1,0,0,other,1,hammer
720,metal,other,780g,other,32.5,17,3,tool,0,0,0,1,0,0,other,1,hammer
721,metal,other,250g,7oz,28.5,9,2,tool,0,0,0,1,0,0,other,1,hammer
722,metal,other,1.67kg,other,26,10.95,4.46,tool,0,0,0,1,0,0,other,1,hammer
723,metal,blue,940g,19oz,14.71,4.22,39.05,tool,0,0,0,1,0,0,other,1,hammer
724,metal,blue,300g,7oz,26.4,4.8,2.2,tool,0,0,0,1,0,0,other,1,hammer
725,metal,other,771g,14oz,45.72,15.24,5.08,tool,0,0,0,1,0,0,other,1,hammer
726,metal,blue,658g,24oz,40.64,14.61,3.51,tool,0,0,0,1,0,0,other,1,hammer
727,metal,other,821g,15oz,34.59,13.64,4.11,tool,0,0,0,1,0,0,other,1,hammer
728,metal,silver,624g,other,13.97,3.18,34.8,tool,0,0,0,1,0,0,other,1,hammer
729,metal,other,680g,16oz,31.75,12.4,3.18,tool,0,0,0,1,0,0,other,1,hammer
730,metal,blue,940g,19oz,14.71,4.22,39.05,tool,0,0,0,1,0,0,other,1,hammer
731,metal,other,898g,other,2.84,0.58,0.38,tool,0,0,0,1,0,0,other,1,hammer
732,metal,other,1.67kg,other,26,10.95,4.46,tool,0,0,0,1,0,0,other,1,hammer
733,metal,blue,300g,7oz,26.4,4.8,2.2,tool,0,0,0,1,0,0,other,1,hammer
734,metal,other,1.5kg,other,25,11,4.5,tool,0,0,0,1,0,0,other,1,hammer
735,metal,black,812g,16oz,46.23,14.73,3.56,tool,0,0,0,1,0,0,other,1,hammer
736,metal,other,1.13kg,other,24,4,9,tool,0,0,0,1,0,0,other,1,hammer
737,metal,other,930g,19oz,35.6,13,3.2,tool,0,0,0,1,0,0,other,1,hammer
738,metal,other,780g,other,32.5,17,3,tool,0,0,0,1,0,0,other,1,hammer
739,metal,silver,998g,22oz,22.86,15.24,7.62,tool,0,0,0,1,0,0,other,1,hammer
740,metal,other,1.6kg,other,30.51,11.99,5.51,tool,0,0,0,1,0,0,other,1,hammer
741,metal,other,6.44kg,other,91,18,7,tool,0,0,0,1,0,0,other,1,hammer
742,metal,other,2.13kg,other,38.9,17.8,5.8,tool,0,0,0,1,0,0,other,1,hammer
743,metal,black,890g,other,34.19,18.01,3.4,tool,0,0,0,1,0,0,other,1,hammer
744,plastic,other,567g,other,10.9,28.3,3.81,tool,0,0,0,1,0,0,other,1,hammer
745,metal,other,649g,14oz,38.1,3.18,15.24,tool,0,0,0,1,0,0,other,1,hammer
746,metal,black,767g,other,40.64,13.34,3.81,tool,0,0,0,1,0,0,other,1,hammer
747,metal,other,4.15kg,other,91,21.6,7.2,tool,0,0,0,1,0,0,other,1,hammer
748,metal,black,898g,22oz,other,other,other,tool,0,0,0,1,0,0,other,1,hammer
749,metal,green,4.99kg,other,91.44,16,6.35,tool,0,0,0,1,0,0,other,1,hammer
750,metal,other,6.86kg,other,90.8,20,7.5,tool,0,0,0,1,0,0,other,1,hammer
751,metal,other,885g,19oz,39.2,13.8,3.2,tool,0,0,0,1,0,0,other,1,hammer
752,metal,other,599g,other,31.8,17.8,4.2,tool,0,0,0,1,0,0,other,1,hammer
753,metal,other,4.24kg,other,5.8,16,88,tool,0,0,0,1,0,0,other,1,hammer
754,metal,other,1.46kg,other,26.3,10,5,tool,0,0,0,1,0,0,other,1,hammer
755,metal,blue,621g,22oz,33.02,17.78,3.18,tool,0,0,0,1,0,0,other,1,hammer
756,metal,other,998g,other,53.34,17.78,10.16,tool,0,0,0,1,0,0,other,1,hammer
757,metal,black,5.85kg,other,91.44,18.42,8.26,tool,0,0,0,1,0,0,other,1,hammer
758,metal,other,930g,24oz,14,3.51,34.01,tool,0,0,0,1,0,0,other,1,hammer
759,metal,other,358g,14oz,23,8,3,tool,0,0,0,1,0,0,other,1,hammer
760,metal,black,3.72kg,other,82.4,21.1,5,tool,0,0,0,1,0,0,other,1,hammer
761,metal,other,7.46kg,other,92,21,7.4,tool,0,0,0,1,0,0,other,1,hammer
762,metal,other,5.9kg,other,92.1,10.7,11.6,tool,0,0,0,1,0,0,other,1,hammer
763,metal,other,5.67kg,other,90.5,18,6.5,tool,0,0,0,1,0,0,other,1,hammer
764,metal,other,6.35kg,other,25.5,5.1,12,tool,0,0,0,1,0,0,other,1,hammer
765,metal,other,480g,other,32.2,14.8,4,tool,0,0,0,1,0,0,other,1,hammer
766,metal,other,998g,other,90,18,7,tool,0,0,0,1,0,0,other,1,hammer
767,metal,other,640g,other,45,16,4,tool,0,0,0,1,0,0,other,1,hammer
768,metal,other,1.96kg,other,26,10.5,5,tool,0,0,0,1,0,0,other,1,hammer
769,metal,other,660g,14oz,35.05,3.56,14.22,tool,0,0,0,1,0,0,other,1,hammer
770,metal,other,100g,other,8,19.7,86,tool,0,0,0,1,0,0,other,1,hammer
771,metal,blue,870g,15oz,13.65,4.13,39.69,tool,0,0,0,1,0,0,other,1,hammer
772,metal,silver,850g,30oz,15.24,3.81,40.64,tool,0,0,0,1,0,0,other,1,hammer
773,metal,other,975g,16oz,40.64,16.51,3.81,tool,0,0,0,1,0,0,other,1,hammer
774,metal,other,1.06kg,40oz,35.05,4.45,9.06,tool,0,0,0,1,0,0,other,1,hammer
775,metal,other,567g,20oz,13.97,3.18,34.62,tool,0,0,0,1,0,0,other,1,hammer
776,metal,other,993g,28oz,55.55,40.01,15.24,tool,0,0,0,1,0,0,other,1,hammer
777,metal,other,1.04kg,26oz,37.69,14.38,3.56,tool,0,0,0,1,0,0,other,1,hammer
778,metal,other,730g,14oz,35,3.8,15.5,tool,0,0,0,1,0,0,other,1,hammer
779,metal,other,5.4kg,other,96,13.2,11.7,tool,0,0,0,1,0,0,other,1,hammer
780,metal,other,700g,12oz,40,20,3,tool,0,0,0,1,0,0,other,1,hammer
781,metal,other,567g,20oz,49,22.4,12.6,tool,0,0,0,1,0,0,other,1,hammer
782,metal,other,513g,16oz,33,2.3,1,tool,0,0,0,1,0,0,other,1,hammer
783,metal,other,640g,other,36,25,1.8,tool,0,0,0,1,0,0,other,1,hammer
784,metal,other,1.81kg,other,39.37,12.7,5.08,tool,0,0,0,1,0,0,other,1,hammer
785,metal,other,1.14kg,32oz,36.5,3.5,12.5,tool,0,0,0,1,0,0,other,1,hammer
786,metal,other,986g,other,3.3,31.7,16.6,tool,0,0,0,1,0,0,other,1,hammer
787,metal,other,1.59kg,other,28,6.77,3.32,tool,0,0,0,1,0,0,other,1,hammer
788,plastic,blue,480g,14.5oz,32.7,9.4,6,tool,0,0,0,1,0,0,other,1,hammer
789,metal,other,1.13kg,28oz,40.39,14.73,3.18,tool,0,0,0,1,0,0,other,1,hammer
790,metal,other,1.13kg,other,43.18,15.24,3.18,tool,0,0,0,1,0,0,other,1,hammer
791,metal,other,953g,other,3.81,13.97,39.37,tool,0,0,0,1,0,0,other,1,hammer
792,metal,other,422g,other,18.01,32,2.49,tool,0,0,0,1,0,0,other,1,hammer
793,plastic,white,28.3g,24oz,35.56,11,5.99,tool,0,0,0,1,0,0,other,1,hammer
794,metal,other,250g,other,20,6,6,tool,0,0,0,1,0,0,other,1,hammer
795,metal,other,1.09kg,22oz,44.2,14.48,3.05,tool,0,0,0,1,0,0,other,1,hammer
796,metal,other,500g,other,11.99,3,29.01,tool,0,0,0,1,0,0,other,1,hammer
797,metal,other,680g,16oz,3.5,14,33,tool,0,0,0,1,0,0,other,1,hammer
798,metal,other,440g,other,24.2,6.2,1.8,tool,0,0,0,1,0,0,other,1,hammer
799,metal,other,272g,7oz,33.02,22.86,2.54,tool,0,0,0,1,0,0,other,1,hammer
800,metal,other,370g,other,35.9,17.2,2.8,tool,0,0,0,1,0,0,other,1,hammer
801,metal,other,300g,7oz,30.48,14.22,2.79,tool,0,0,0,1,0,0,other,1,hammer
802,metal,other,624g,22oz,12.85,3.18,34.8,tool,0,0,0,1,0,0,other,1,hammer
