,index,Unnamed: 0,Material,Colour,Weight,Volume,Length,Width,Height,Functionality,Button,Lip,Fillability,Washability,Dismountability,Shape,Handle,name
1026,1157,1157,metal,silver,160,46.0,23,2,1,tableware,0,0,0,1,0,other,1,knife
1027,1158,1158,metal,silver,500,453.8399999999999,24.4,6.2,3,tableware,0,0,0,1,0,other,1,knife
1028,1159,1159,metal,silver,217,422.4,22,16,1.2,tableware,0,0,0,1,0,other,1,knife
1029,1160,1160,metal,black,207,666.4,28,17,1.4,tableware,0,0,0,1,0,other,1,knife
1030,1161,1161,metal,silver,60,53.760000000000005,24,5.6,0.4,tableware,0,0,0,1,0,other,1,knife
1031,1162,1162,metal,silver,1160.0,763.1639999999999,25.8,5.8,5.1,tableware,0,0,0,1,0,other,1,knife
1032,1163,1163,metal,black,320,798.5999999999999,24.2,6.6,5,tableware,0,0,0,1,0,other,1,knife
1033,1164,1164,metal,silver,780,24.970000000000002,22.7,2.2,0.5,tableware,0,0,0,1,0,other,1,knife
1034,1165,1165,metal,black,422,1050.2,29.5,2,17.8,tableware,0,0,0,1,0,other,1,knife
1035,1166,1166,metal,silver,560,616.032,24.8,5.4,4.6,tableware,0,0,0,1,0,other,1,knife
1036,1167,1167,metal,silver,1180.0,867.4830000000001,26.7,5.7,5.7,tableware,0,0,0,1,0,other,1,knife
1037,1168,1168,metal,silver,40,21.0,21,2,0.5,tableware,0,0,0,1,0,other,1,knife
1038,1169,1169,metal,silver,500,1231.545924,21.21,7.62,7.62,tableware,0,0,0,1,0,other,1,knife
1039,1170,1170,metal,silver,87,22.5,22.5,2,0.5,tableware,0,0,0,1,0,other,1,knife
1040,1171,1171,metal,silver,82.4,2079.4550000000004,26.5,13.3,5.9,tableware,0,0,0,1,0,other,1,knife
1041,1172,1172,metal,silver,89,32.0,16,2,1,tableware,0,0,0,1,0,other,1,knife
1042,1173,1173,metal,black,310,976.7519999999998,25.2,6.8,5.7,tableware,0,0,0,1,0,other,1,knife
1043,1174,1174,metal,silver,1060.0,726.75,25.5,5.7,5,tableware,0,0,0,1,0,other,1,knife
1044,1175,1175,metal,silver,1150.0,773.313,25.7,5.9,5.1,tableware,0,0,0,1,0,other,1,knife
1045,1176,1176,metal,black,295,991.23,28.2,18.5,1.9,tableware,0,0,0,1,0,other,1,knife
1046,1177,1177,metal,black,27.2,2400.0,25,16,6,tableware,0,0,0,1,0,other,1,knife
1047,1178,1178,metal,silver,220,55.0,1,2.5,22,tableware,0,0,0,1,0,other,1,knife
1048,1180,1180,metal,silver,70,92.61,21,6.3,0.7,tableware,0,0,0,1,0,other,1,knife
1049,1181,1181,metal,silver,79,32.25,21.5,5,0.3,tableware,0,0,0,1,0,other,1,knife
1050,1182,1182,metal,silver,100,31.786999999999992,23.9,1.9,0.7,tableware,0,0,0,1,0,other,1,knife
1051,1183,1183,metal,silver,640,1660.4999999999998,25,16.2,4.1,tableware,0,0,0,1,0,other,1,knife
1052,1184,1184,metal,silver,90,90.0,15,1.5,4,tableware,0,0,0,1,0,other,1,knife
1053,1186,1186,metal,silver,78,288.0,24,4,3,tableware,0,0,0,1,0,other,1,knife
1054,1187,1187,metal,silver,110,29.39904,23.2,1.44,0.88,tableware,0,0,0,1,0,other,1,knife
1055,1188,1188,metal,silver,41,118.49425000000001,17.5,5.69,1.19,tableware,0,0,0,1,0,other,1,knife
1056,1189,1189,metal,black,260,412.03200000000004,22.2,11.6,1.6,tableware,0,0,0,1,0,other,1,knife
1057,1190,1190,metal,silver,50,16.0,16,2,0.5,tableware,0,0,0,1,0,other,1,knife
1058,1191,1191,metal,silver,100,33.075,24.5,1.5,0.9,tableware,0,0,0,1,0,other,1,knife
1059,1192,1192,metal,wood,340,153.0,25.5,3,2,tableware,0,0,0,1,0,other,1,knife
1060,1194,1194,metal,silver,86,55.199999999999996,24,4.6,0.5,tableware,0,0,0,1,0,other,1,knife
1061,1197,1197,metal,white,180,48.0,24,2,1,tableware,0,0,0,1,0,other,1,knife
1062,1198,1198,metal,silver,450,485.64500000000004,20.5,10.3,2.3,tableware,0,0,0,1,0,other,1,knife
1063,1201,1201,metal,silver,90,26.25,21,2.5,0.5,tableware,0,0,0,1,0,other,1,knife
1064,1202,1202,metal,silver,450,48.5645,20.5,10.3,0.23,tableware,0,0,0,1,0,other,1,knife
1065,1205,1205,metal,silver,272,3539.605824,15.24,15.24,15.24,tableware,0,0,0,1,0,other,1,knife
1066,1207,1207,metal,blue,90,56.7,31.5,9,0.2,tableware,0,0,0,1,0,other,1,knife
1067,1208,1208,metal,other,299,196.55360000000002,25.7,3.2,2.39,tableware,0,0,0,1,0,other,1,knife
1068,1209,1209,metal,other,290,215.883,25.5,3.4,2.49,tableware,0,0,0,1,0,other,1,knife
1069,1210,1210,metal,silver,1730.0,1867.7382,9.65,30.48,6.35,tableware,0,0,0,1,0,other,1,knife
1070,1215,1215,metal,black,338,354,8.8,12.8,11.6,container,0,1,1,1,1,cylindrical,1,mug
1071,1216,1216,ceramic,white,430,312,10,10,10,container,0,0,1,1,0,cylindrical,1,mug
1072,1217,1217,glass,blue,340,354.882,9,9,13,container,0,1,1,1,1,cylindrical,0,mug
1073,1218,1218,glass,red,2,1500.0,15,10,10,container,0,0,1,1,0,cylindrical,1,mug
1074,1219,1219,stone,black,410,350,9.1,12.3,9.3,container,0,0,1,1,0,cylindrical,1,mug
1075,1220,1220,ceramic,other,350,375,12.5,9,9,container,0,0,1,1,0,cylindrical,1,mug
1076,1221,1221,ceramic,white,380,312,9,9,9,container,0,0,1,1,0,cylindrical,1,mug
1077,1222,1222,ceramic,white,330,325.3085,9,9,9,container,0,0,1,1,0,cylindrical,1,mug
1078,1223,1223,ceramic,red,670,567,10.3,6,12.3,container,0,0,1,1,0,cylindrical,1,mug
1079,1224,1224,stone,blue,490,350,9.1,12.3,9.3,container,0,0,1,1,0,cylindrical,1,mug
1080,1225,1225,ceramic,white,350,330,11.7,10.5,8.4,container,0,0,1,1,0,cylindrical,1,mug
1081,1226,1226,ceramic,other,270,220,11,11,10,container,0,0,1,1,0,cylindrical,1,mug
1082,1227,1227,ceramic,other,381,2169.132,14.7,12.4,11.9,container,0,1,1,1,1,cylindrical,1,mug
1083,1228,1228,plastic,grey,201,1227.666,12.1,8.9,11.4,container,0,1,1,1,1,cylindrical,1,mug
1084,1229,1229,ceramic,other,420,354.882,10,11,8.5,container,0,0,1,1,0,cylindrical,1,mug
1085,1230,1230,ceramic,other,358,300,11,13,9,container,0,0,1,1,0,cylindrical,1,mug
1086,1231,1231,metal,other,210,450,13,9,12,container,0,1,1,1,1,cylindrical,1,mug
1087,1232,1232,ceramic,other,440,350,11.5,9,8,container,0,0,1,1,0,cylindrical,1,mug
1088,1233,1233,plastic,black,200,350,14.4,13,10.2,container,0,0,1,1,0,cylindrical,1,mug
1089,1234,1234,ceramic,white,380,325,8,11,10,container,0,0,1,1,0,cylindrical,1,mug
1090,1235,1235,ceramic,pink,400,325,15,11.6,9.6,container,0,0,1,1,0,cylindrical,1,mug
1091,1236,1236,stone,black,249,400.0,11.2,11,9.4,container,0,0,1,1,0,cylindrical,1,mug
1092,1237,1237,glass,yellow,340,350,15.6,13.3,11.6,container,0,0,1,1,0,cylindrical,1,mug
1093,1238,1238,ceramic,gold,70,380,15,14.8,14.8,container,0,0,1,1,0,cylindrical,1,mug
1094,1239,1239,plastic,blue,240,350,14.5,13.7,10.2,container,0,0,1,1,0,cylindrical,1,mug
1095,1240,1240,metal,blue,350,480,22.8,8.4,8.4,container,1,1,1,1,1,cylindrical,0,mug
1096,1241,1241,ceramic,other,320,450,15,12,10,container,0,0,1,1,0,cylindrical,1,mug
1097,1242,1242,ceramic,other,299,90,14.1,10.8,10.3,container,0,0,1,1,0,cylindrical,1,mug
1098,1243,1243,ceramic,other,300,450,13.5,10,11,container,0,0,1,1,0,cylindrical,1,mug
1099,1244,1244,ceramic,other,200,1728.8479999999997,9.4,15.2,12.1,container,0,0,1,1,0,cylindrical,1,mug
1100,1245,1245,ceramic,black,520,414.029,13.4,12.4,9.4,container,0,1,1,1,1,cylindrical,1,mug
1101,1246,1246,ceramic,other,420,325.3085,15.2,11.4,9.4,container,0,0,1,1,0,cylindrical,1,mug
1102,1247,1247,ceramic,other,358,312,10.8,10.8,10.6,container,0,0,1,1,0,cylindrical,1,mug
1103,1248,1248,ceramic,other,360,350,11.9,10.4,8.8,container,0,0,1,1,0,cylindrical,1,mug
1104,1249,1249,ceramic,purple,640,400,14.4,13.7,12,container,0,1,1,1,1,cylindrical,1,mug
1105,1250,1250,glass,green,340,400,15.4,11.8,9,container,0,1,1,1,1,cylindrical,1,mug
1106,1251,1251,ceramic,blue,520,400,14,12.1,9.4,container,0,1,1,1,1,cylindrical,1,mug
1107,1252,1252,ceramic,pink,500,500,15.7,15.1,12.9,container,0,0,1,1,0,cylindrical,1,mug
1108,1253,1253,metal,other,320,470,8,9,20.5,container,1,1,1,1,1,cylindrical,0,mug
1109,1254,1254,ceramic,yellow,259,400,15.4,13.6,9.4,container,0,0,1,1,0,cylindrical,1,mug
1110,1255,1255,ceramic,black,500,500,12.5,8.5,15.5,container,0,0,1,1,0,cylindrical,1,mug
1111,1256,1256,plastic,black,109,350,9,9,15,container,0,1,1,1,1,cylindrical,0,mug
1112,1257,1257,wood,other,180,200,16,8,7.4,container,0,0,1,1,0,cylindrical,1,mug
1113,1258,1258,metal,black,290,380,15.8,9.8,9.4,container,0,1,1,1,1,cylindrical,0,mug
1114,1259,1259,ceramic,other,300,315,7.9,11,9.3,container,0,0,1,1,0,cylindrical,1,mug
1115,1260,1260,ceramic,other,350,300,10,12,8,container,0,0,1,1,0,cylindrical,1,mug
1116,1261,1261,ceramic,white,370,400,9.7,12.5,10.2,container,0,0,1,1,0,cylindrical,1,mug
1117,1262,1262,plastic,other,499,454,19.3,10.2,10.9,container,0,0,1,1,0,cylindrical,1,mug
1118,1263,1263,plastic,black,230,300,12,13,13,container,0,1,1,1,1,cylindrical,1,mug
1119,1264,1264,ceramic,white,390,400,14,13.7,13.6,container,0,0,1,1,0,cylindrical,1,mug
1120,1265,1265,ceramic,white,350,360,15.3,13.9,13.5,container,0,0,1,1,0,cylindrical,1,mug
1121,1266,1266,ceramic,orange,690,400,19.8,17.4,12,container,0,1,1,1,1,cylindrical,1,mug
1122,1267,1267,ceramic,yellow,500,600,18.9,13.7,11.1,container,0,0,1,1,0,cylindrical,1,mug
1123,1269,1269,ceramic,other,320,400,12.5,8.5,9.5,container,0,0,1,1,0,cylindrical,1,mug
1124,1270,1270,ceramic,white,400,500,13.5,13.1,9.4,container,0,1,1,1,1,cylindrical,0,mug
1125,1271,1271,ceramic,white,28.35,340,14.22,12.7,10.16,container,0,0,1,1,0,cylindrical,1,mug
1126,1272,1272,ceramic,blue,500,500,23,19.8,16.6,container,0,0,1,1,0,cylindrical,1,mug
1127,1273,1273,metal,black,240,369,15,9.6,9.6,container,0,1,1,1,1,cylindrical,0,mug
1128,1274,1274,metal,other,640,500,19.2,17.6,16.4,container,0,0,1,1,0,cylindrical,1,mug
1129,1275,1275,ceramic,white,311,312,13.3,11.7,10.2,container,0,0,1,1,0,cylindrical,1,mug
1130,1276,1276,metal,other,100,350,12.6,9.8,9.6,container,0,0,1,1,0,cylindrical,1,mug
1131,1277,1277,glass,black,363,350.0,11.4,9.5,12.1,container,0,1,1,1,1,cylindrical,1,mug
1132,1278,1278,wood,black,68,177.441,7.5,7.5,8,container,0,0,1,1,0,cylindrical,1,mug
1133,1279,1279,ceramic,other,500,400,15.4,13.2,12.2,container,0,0,1,1,0,cylindrical,1,mug
1134,1280,1280,wood,other,195,450,10,9,14,container,0,1,1,1,1,cylindrical,0,mug
1135,1281,1281,ceramic,pink,500,369,14,12,9.5,container,0,1,1,1,1,cylindrical,1,mug
1136,1282,1282,ceramic,other,410,450,17,15.9,14.3,container,0,0,1,1,0,cylindrical,1,mug
1137,1283,1283,ceramic,other,440,1559.2720000000002,14.3,11.6,9.4,container,0,0,1,1,0,cylindrical,1,mug
1138,1284,1284,metal,silver,240,340,12.8,9.3,9.2,container,0,1,1,1,1,cylindrical,0,mug
1139,1285,1285,ceramic,other,406,400,9.5,12.5,10,container,0,0,1,1,0,cylindrical,1,mug
1140,1286,1286,ceramic,other,356,315,7.9,11,9.3,container,0,0,1,1,0,cylindrical,1,mug
1141,1287,1287,stone,grey,449,400,12.5,9,10.5,container,0,0,1,1,0,cylindrical,1,mug
1142,1288,1288,plastic,black,330,350.0,9.5,8.2,18.5,container,0,1,1,1,1,cylindrical,0,mug
1143,1289,1289,ceramic,other,340,310,14.7,12.7,10.5,container,0,0,1,1,0,cylindrical,1,mug
1144,1290,1290,ceramic,other,290,880.0,11,8,10,container,0,0,1,1,0,cylindrical,1,mug
1145,1291,1291,glass,other,360,250,18.9,17.8,10.3,container,0,1,1,1,1,cylindrical,1,mug
1146,1292,1292,ceramic,other,427,325.3085,11.8,11.3,10.3,container,0,0,1,1,0,cylindrical,1,mug
1147,1293,1293,metal,other,300,510,17.8,9.7,9.3,container,0,1,1,1,1,cylindrical,0,mug
1148,1294,1294,ceramic,other,500,315,7.9,11,9.3,container,0,0,1,1,0,cylindrical,1,mug
1149,1295,1295,ceramic,white,300,384.4555,19,15.8,11.1,container,0,1,1,1,1,cylindrical,1,mug
1150,1296,1296,ceramic,white,820,800,16,16,15,container,0,0,1,1,0,cylindrical,1,mug
1151,1297,1297,ceramic,other,350,330,9,9,12,container,0,0,1,1,0,cylindrical,1,mug
1152,1298,1298,ceramic,black,530,500,12,13,10,container,0,0,1,1,0,cylindrical,1,mug
1153,1299,1299,ceramic,blue,280,330,14,9,10,container,0,0,1,1,0,cylindrical,1,mug
1154,1300,1300,ceramic,other,430,350,15,12,10,container,0,0,1,1,0,cylindrical,1,mug
1155,1301,1301,ceramic,red,0.9,310,16.2,12.8,10.8,container,0,0,1,1,0,cylindrical,1,mug
1156,1302,1302,ceramic,other,350,250,15.1,12,8.6,container,0,0,1,1,0,cylindrical,1,mug
1157,1303,1303,ceramic,white,460,400,20.6,16.2,11,container,0,0,1,1,0,cylindrical,1,mug
1158,1304,1304,ceramic,other,352,350,8,8,10,container,0,0,1,1,0,cylindrical,1,mug
1159,1305,1305,ceramic,white,530,325,23.9,16.4,12,container,0,0,1,1,0,cylindrical,1,mug
1160,1306,1306,ceramic,other,320,300,8.5,12,10,container,0,0,1,1,0,cylindrical,1,mug
